url	name	album	collection	number	type	rarity	release_date	energy	power	ppe	ability_name	ability_description	tags
https://cuecards.fandom.com/wiki/Earendel	Earendel	Space	Exploring the Stars	SST041	Limited	Epic	09 May 2022	5	45	9.0	Earliest Light	(Play)If you have playedThe Big Bangthis game, yourSciencecards, wherever they are, gain +5 Power permanently.	
https://cuecards.fandom.com/wiki/Dhampir	Dhampir	Arts & Culture	Horrible Halloween	ACHA048	N/A	Epic	24 Oct 2024	N/A	67	N/A	Unholy Union	(Play)If your deck contains 8Horrible Halloweencards and 8Brilliant Human Bodycards, your cards, wherever they are, gain+26Power until played.	
https://cuecards.fandom.com/wiki/Earthworm	Earthworm	Life on Land	Bugs	LBU053	Limited	Rare	07 Mar 2023	4	29	7.25	Return of the Robin	(Play)YourWorm Mooncard, wherever it is, gains +29 Power permanently.	
https://cuecards.fandom.com/wiki/Easter_Bilby	Easter Bilby	Arts & Culture	Arts & Culture Specials	ACEV014	Limited	Epic	16 Apr 2022	4	37	9.25	Raising Awareness	(Play)YourBilbycard, wherever it is, gains +40 Power permanently.	
https://cuecards.fandom.com/wiki/Dybbuk	Dybbuk	Life on Land	Mythical Creatures	LMC058	Limited	Rare	03 Mar 2023	5	42	8.4	Soul Possession	(Draw)If your deck has 5 or moreBrilliant Human Bodycards, a randomBrilliant Human Bodycard in your hand loses -40 Power this turn and this card gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/Demeter	Demeter	Arts & Culture	Greek Mythology	ACGM097	N/A	Epic	17 Jan 2024	N/A	49	N/A	She of the Grain	(Play)If your deck containsPersephone, for every round completed this game, yourCurious Cuisinecards, wherever they are, gain+4Power until played.	
https://cuecards.fandom.com/wiki/Dusky_Dolphin	Dusky Dolphin	Oceans	Ocean Mammals	OMA034	Standard	Legendary	31 Dec 2021	3	100	33.33	Stay Active!	(Start)This card costs +2 Energy until played.	
https://cuecards.fandom.com/wiki/Elasmotherium	Elasmotherium	Paleontology	Ancient Creatures	PAN001	Limited	Common	15 Jan 2020	7	66	9.43	CRASH!	(Play)YourSouthern White Rhinoceroscard in hand gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/E._Coli	E. Coli	Science	Under the Microscope	SUM002	Limited	Epic	01 Apr 2022	1	8	8.0	Prokaryote Contaminant	(Play)If played in either the left or right slot, yourSciencecards in hand gain +8 Power permanently.	
https://cuecards.fandom.com/wiki/Devil%27s_Toenails	Devil's Toenails	Paleontology	Ancient Creatures	PAN028	Limited	Rare	10 Jan 2022	4	36	9.0	From the Deep	(Play)If played next toAmmonite, yourAmmonitecard in hand gains +36 Power this turn and if played next toTrilobite, yourTrilobitecard in hand gains +36 Power this turn.(Return)Your remainingDeep Oceancards in hand cost -1 Energy until played.	
https://cuecards.fandom.com/wiki/Dmitri_Mendeleev	Dmitri Mendeleev	Science	Pioneers of Science	SPI019	Limited	Rare	11 Jan 2021	6	59	9.83	Cards on the Table	(Return)YourExcellent Elementscards, wherever they are, gain +22 Power this round.	
https://cuecards.fandom.com/wiki/Declaration_of_Independence	Declaration of Independence	History	Documented	EDO016	Limited	Rare	04 Jul 2021	7	120	17.14	The Pursuit of Happiness	(Play)Your other cards in hand lose -50 Power this turn.(Return)If you won the turn, your remaining cards in hand gain +20 Power next turn.	
https://cuecards.fandom.com/wiki/DNA	DNA	Science	Dizzying Discoveries	SDD012	Limited	Legendary	19 Aug 2020	5	42	8.4	Organic Blueprint	(Draw)YourLife on Landcards in hand gain +25 Power this turn.	
https://cuecards.fandom.com/wiki/Eagle_Nebula	Eagle Nebula	Space	Nebulae	SNB006	Standard	Common	16 Apr 2020	5	45	9.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Dinosaur_Eggs	Dinosaur Eggs	Paleontology	Paleontology Specials	PEV001	Standard	Epic	11 Apr 2020	2	18	9.0	Eggs In One Basket	(Play)YourEgg Nebulacard in hand gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/Dimorphodon	Dimorphodon	Paleontology	Fearsome Flyers	PFF009	Limited	Epic	06 May 2020	3	27	9.0	Tooth Hurts	(Play)YourCarnivorescards in hand gain +25 Power this turn.	
https://cuecards.fandom.com/wiki/Ekpe	Ekpe	History	Secret Societies	ESS018	Limited	Rare	24 Jan 2022	4	39	9.75	Feline Delta	(Draw)If your deck has 3 or moreCool Catscards, yourRaging Riverscards, wherever they are, gain +22 Power until played (and vice versa).	
https://cuecards.fandom.com/wiki/Devil%27s_Tree	Devil's Tree	Life on Land	Tremendous Trees	LTT039	Limited	Rare	16 Apr 2023	5	40	8.0	Heaven and Hell	(Play)YourTree of Heavencard in hand gains +55 Power this turn.	
https://cuecards.fandom.com/wiki/Duat	Duat	Arts & Culture	Egyptian Mythology	ACEM037	Limited	Legendary	09 Aug 2022	6	43	7.17	Netherworld Residence	(Play)If your deck contains Osiris, yourEgyptian Mythologycards, wherever they are, gain +5 Power until played. Repeat for Thoth, Horus,Hathorand Ma'at	
https://cuecards.fandom.com/wiki/Deinocheirus	Deinocheirus	Paleontology	Omnivores	POM003	Standard	Common	25 May 2020	4	50	12.5	Armed and Dangerous	(Play)Your cards in hand lose -10 Power this turn.	
https://cuecards.fandom.com/wiki/Di_Nixi	Di Nixi	History	The Roman Empire	ERO034	Limited	Rare	29 Dec 2021	5	46	9.2	Birth-Dei(ty)	(Draw)If your deck contains Apollo, yourThe Roman Empirecards in hand gain +8 Power for 2 turns. Repeat if your deck contains Artemis.	
https://cuecards.fandom.com/wiki/Democritus	Democritus	Arts & Culture	Philosophy	ACPH018	Limited	Epic	30 Sep 2022	4	38	9.5	Atomism	(Draw)YourDizzying Discoveriescards, wherever they are, gain +19 Power until played.	
https://cuecards.fandom.com/wiki/Elf	Elf	Life on Land	Mythical Creatures	LMC023	Limited	Legendary	25 Mar 2022	7	60	8.57	Supernatural Beauty	(Play)All cards in both player's hands lose -12 Power this turn and this card gains +60 Power.	
https://cuecards.fandom.com/wiki/Eiffel_Tower	Eiffel Tower	Science	Super Structures	STR018	Standard	Epic	14 Aug 2020	8	65	8.12	Built to Last	(Play)YourSuper Structurescards in hand gain +25 Power until played.	
https://cuecards.fandom.com/wiki/Douglas_Fir	Douglas Fir	Life on Land	Tremendous Trees	LTT028	Limited	Legendary	08 Jul 2022	7	60	8.57	They're Really Something...	(Return)If your deck has exactly 1 otherTremendous Treescard, yourTremendous Treescards, wherever they are, gain +50 Power until played.	
https://cuecards.fandom.com/wiki/Egg_Nebula	Egg Nebula	Space	Space Specials	SEV004	Standard	Epic	09 Apr 2020	4	38	9.5	Eggs In One Basket	(Play)YourHorn Shark Eggcard in hand gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/Eastern_Barred_Bandicoot	Eastern Barred Bandicoot	Life on Land	Marsupials	LAL026	Limited	Rare	05 Nov 2021	4	27	6.75	Crash Course	(Draw)A random card in your hand gains +19 Power until played.(Return)A random card in your hand gains +19 Power until played.	
https://cuecards.fandom.com/wiki/Elephant_Seal	Elephant Seal	Oceans	Ocean Mammals	OMA003	Standard	Common	29 Nov 2019	8	71	8.88	N/A	N/A	
https://cuecards.fandom.com/wiki/Drag	Drag	Science	Awesome Aviation	SAA009	Standard	Common	28 Jan 2020	3	27	9.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Dorygnathus	Dorygnathus	Paleontology	Fearsome Flyers	PFF006	Limited	Common	18 Mar 2020	5	41	8.2	N/A	N/A	
https://cuecards.fandom.com/wiki/Dioscuri	Dioscuri	Arts & Culture	Greek Mythology	ACGM021	Limited	Rare	21 May 2021	4	39	9.75	Face Off	(Draw)If you are not tied in the round, this card gains +25 Power this turn.	
https://cuecards.fandom.com/wiki/Edmontosaurus	Edmontosaurus	Paleontology	Herbivores	PHE020	Standard	Legendary	31 Dec 2020	6	55	9.17	Top of the Bill	(Play)If you are not losing the round, this card gains +45 Power this turn	
https://cuecards.fandom.com/wiki/Eastern_Spotted_Skunk	Eastern Spotted Skunk	Life on Land	Mammals	LMA039	Limited	Epic	16 Oct 2021	5	52	10.4	Acrid	(Draw)If your deck contains Smell, your opponent loses -20 Power/Turn for 2 turns.(Return)Gain +5 Power/Turn next turn.	
https://cuecards.fandom.com/wiki/Doubloon	Doubloon	Arts & Culture	Money, Money, Money	ACMO011	N/A	Legendary	24 Oct 2024	N/A	60	N/A	Golden Age of Piracy	(Draw)YourPlundering Piratescards that have not been played this game, wherever they are, cost+1Energy until played.(Return)YourPlundering Piratescards that have been played at least once this game, wherever they are, gain+28Power until played.	
https://cuecards.fandom.com/wiki/Einherjar	Einherjar	Arts & Culture	Norse Mythology	ACNO049	Limited	Common	11 Nov 2022	6	50	8.33	Lone Wolf	(Play)YourRagnarökcard in hand gains +20 Power this turn.(Return)If your deck containsValkyrieand if you lost the turn, this card gains +5 Power permanently.	
https://cuecards.fandom.com/wiki/Dr_Moreau	Dr Moreau	Arts & Culture	Horrible Halloween	ACHA025	Standard	Fusion	23 Oct 2022	8	78	9.75	Are We Not Men?	(Play)If your deck has 1 or moreHybrid Animalscards and 1 or moreBrilliant Human Bodycards, yourScienceandLife on Landcards, wherever they are, gain +20 Power this round.	
https://cuecards.fandom.com/wiki/Donatello	Donatello	Arts & Culture	Arts & Culture Specials	ACEV026	Limited	Rare	04 Aug 2023	7	51	7.29	Cowabunga!	(Play)Your Michelangelo,Leonardo Da VinciandRaphaelcards, wherever they are, gain +25 Power until played. If your deck contains all three, give them an additional +25 Power until played.	
https://cuecards.fandom.com/wiki/Edward,_the_Black_Prince	Edward, the Black Prince	History	Unruly Rulers	EMM049	Limited	Rare	04 Apr 2023	4	42	10.5	Knight of the Garter	(Play)If you have played anyBattle!card this game, this card gains +28 Power this turn.	
https://cuecards.fandom.com/wiki/Dziwo%C5%BCona	Dziwożona	Arts & Culture	Horrible Halloween	ACHA049	N/A	Rare	25 Oct 2024	N/A	44	N/A	Take Yours, Give Mine Back!	(Play)A random card in your opponent's hand loses-40Power until played, and a randomHorrible Halloweencard in your hand gain+40Power until played.	
https://cuecards.fandom.com/wiki/Echidna	Echidna	Life on Land	Mammals	LMA030	Limited	Epic	25 Apr 2021	5	48	9.6	Knuckles Down	(Draw)If you are losing the round, 2 random cards in your hand gain +20 Power until played but if you are winning the round, 1 random card in your hand gains +40 Power until played.	
https://cuecards.fandom.com/wiki/Edestus	Edestus	Paleontology	Monsters of the Deep	PMO002	Limited	Common	09 Sep 2020	5	70	14.0	Scissortoothed	(Draw)If you are winning the round, this card loses -35 Power this round.	
https://cuecards.fandom.com/wiki/Devil_Reef_Crab	Devil Reef Crab	Oceans	Crustaceans	OCE038	Limited	Epic	10 Apr 2023	5	45	9.0	Toxic Shell	(Play)All non-Oceans and Seas cards in both player's hands lose -25 Power this turn.	
https://cuecards.fandom.com/wiki/Elizabeth_I	Elizabeth I	History	Unruly Rulers	EMM027	Limited	Epic	29 Sep 2021	8	76	9.5	The Past Cannot be Cured	(Return)If your deck contains Mary Queen of Scots, your opponent'sHistorycards in hand cost +3 Energy this round.(Play)If played next to Mary Queen of Scots, it and this card lose -100 Power this turn.	
https://cuecards.fandom.com/wiki/Diamond_Blenny	Diamond Blenny	Oceans	Around the Reef	ORF003	Limited	Common	04 Sep 2021	6	42	7.0	Shine Bright	(Play)Your cards in hand gain +15 Power this turn.	
https://cuecards.fandom.com/wiki/Eight_of_Wands	Eight of Wands	Arts & Culture	Tarot	ACTA016	Limited	Rare	06 May 2022	6	45	7.5	Quick Decisions	(Play)YourTarotcards in hand gain +30 Power this turn.(Start)YourTarotcards, wherever they are, lose -10 Power until played.	
https://cuecards.fandom.com/wiki/Dumbo_Octopus	Dumbo Octopus	Oceans	Cephalopods	OCP003	Limited	Epic	15 May 2021	2	15	7.5	Deep Trouble	(Play)Your CommonDeep Oceancards, wherever they are, gain +25 Power permanently.	
https://cuecards.fandom.com/wiki/Dust_Storm	Dust Storm	Science	Forces of Nature	SFN003	Standard	Common	29 Nov 2019	3	24	8.0	Wall of Dust	(Play)Your opponent loses -3 Power/Turn this round.	
https://cuecards.fandom.com/wiki/Deviled_Eggs	Deviled Eggs	Arts & Culture	Curious Cuisine	ACCU031	Standard	Common	09 Mar 2022	3	23	7.67	Roman Appetizer	(Draw)YourThe Roman Empirecards in hand gain +8 Power until played.	
https://cuecards.fandom.com/wiki/Dragon%27s_Blood_Tree	Dragon's Blood Tree	Life on Land	Tremendous Trees	LTT013	Limited	Epic	10 Jul 2021	5	52	10.4	Blood of the Dragon	(Return)Your opponent's remaining cards in handBurn(24) for 2 turns.	
https://cuecards.fandom.com/wiki/Elagabalus	Elagabalus	History	Unruly Rulers	EMM014	Limited	Rare	21 Jul 2021	6	65	10.83	Bad Reputation	(Return)If you won the turn, all remaining cards in both player's hands lose -50 Power next turn.	
https://cuecards.fandom.com/wiki/Dial_Up	Dial Up	Science	History of the Internet	SHN012	Limited	Legendary	21 Apr 2023	5	20	4.0	Slow Surfer	(Start)For every round completed this game, yourHistoryof the Internet cards in hand gain +5 Power until played.	
https://cuecards.fandom.com/wiki/Donut	Donut	Arts & Culture	Curious Cuisine	ACCU038	Standard	Rare	07 Jul 2022	5	75	15.0	D'oh!	(Return)If you lost the turn, this card loses -30 Power permanently.	
https://cuecards.fandom.com/wiki/Draugr	Draugr	Arts & Culture	Norse Mythology	ACNO029	Limited	Rare	01 Nov 2021	3	27	9.0	Linger On	(Return)If you lost the turn, yourNorse MythologyandMachines of Warcards, wherever they are, gain +10 Power until played.	
https://cuecards.fandom.com/wiki/Easter_Egg	Easter Egg	Arts & Culture	Arts & Culture Specials	ACEV018	Limited	Legendary	17 Apr 2022	3	30	10.0	Party Time, Eggscellent	"(Play)For each card in your deck with ""Egg"" in the name, this card gains +10 Power."	
https://cuecards.fandom.com/wiki/Egyptian_Blue	Egyptian Blue	Arts & Culture	Colors	ACCO006	Standard	Epic	02 Sep 2022	5	60	12.0	Spectrum of Color	(Play)If you have playedScheele's Greenthis game, yourTropical Indigocard, wherever it is, gains +40 Power permanently.(Return)If you have playedScheele's Greenthis game, yourTropical Indigocard, wherever it is, costs +2 Energy until played.	
https://cuecards.fandom.com/wiki/Elephant%27s_Trunk_Nebula	Elephant's Trunk Nebula	Space	Nebulae	SNB001	Standard	Common	29 Mar 2020	3	24	8.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Eldritch_Abomination	Eldritch Abomination	Arts & Culture	Horrible Halloween	ACHA056	N/A	Fusion	02 Nov 2024	N/A	37	N/A	Incomprehensible Horrors	(Draw)YourHorrible Halloweencards in hand gain+10to+25Power permanently.	
https://cuecards.fandom.com/wiki/Eitri	Eitri	Arts & Culture	Norse Mythology	ACNO053	Limited	Epic	30 Nov 2022	6	65	10.83	Master Blacksmith	(Start)YourMjölnircard, wherever it is, gains +15 Power permanently.	
https://cuecards.fandom.com/wiki/Desert_Pocket_Gopher	Desert Pocket Gopher	Life on Land	Going Underground	LUN059	Limited	Rare	24 Aug 2023	4	32	8.0	Pocket Pals	(Play)YourBotta's Pocket Gophercard in hand gains +50 Power this turn.	
https://cuecards.fandom.com/wiki/Diplodocus	Diplodocus	Paleontology	Herbivores	PHE014	Limited	Epic	25 Feb 2020	7	49	7.0	Double Beam	(Play)If you are losing the round, yourDiplodocuscard in hand gains +49 Power this turn.	
https://cuecards.fandom.com/wiki/Dowsing	Dowsing	Science	Debunked!	SCD006	Limited	Epic	06 Jan 2023	7	56	8.0	Doodlebug	(Play)If your deck has 9 or fewerSciencecards and 1 or moreThe Occultcards, yourHidden GemsandExcellent Elementscards, wherever they are, gain +27 Power until played.	
https://cuecards.fandom.com/wiki/Egyptian_Cats	Egyptian Cats	History	Ancient Egypt	EEG004	Standard	Common	11 Dec 2019	8	71	8.88	N/A	N/A	
https://cuecards.fandom.com/wiki/Earth	Earth	Space	The Solar System	SSS005	Standard	Legendary	29 Nov 2019	3	25	8.33	Home Advantage	(Draw)Gain +4 Energy.	
https://cuecards.fandom.com/wiki/Deborah_Sampson	Deborah Sampson	History	The American Revolution	EAM006	Limited	Rare	18 Nov 2022	6	57	9.5	The Female Soldier	(Play)If played between twoThe American Revolutioncards, your opponent's cards in hand lose -22 Power this turn.	
https://cuecards.fandom.com/wiki/DI_Chamaeleontis	DI Chamaeleontis	Space	Exploring the Stars	SST032	Limited	Epic	22 Dec 2021	8	62	7.75	Quadruple	(Play)If your deck has 4 or moreExploring the Starscards, this card gains +40 Power this turn.(Return)This card costs -4 Energy permanently.	
https://cuecards.fandom.com/wiki/Edward_England	Edward England	History	Plundering Pirates	EPP024	Limited	Common	16 Mar 2022	6	56	9.33	The Pearl and Fancy	(Draw)YourHidden GemsandFancy Fashionscards in hand gain +13 Power this round.	
https://cuecards.fandom.com/wiki/Delta_IV_Heavy	Delta IV Heavy	Space	Radical Rockets	SRR019	Limited	Legendary	15 Jun 2022	8	44	5.5	Dense Delta	(Play)If your deck has 2 or moreLife on Landcards and 2 or moreOceansand Seas cards, yourSpacecards, wherever they are, gain +16 Power until played.	
https://cuecards.fandom.com/wiki/Dilophosaurus	Dilophosaurus	Paleontology	Carnivores	PCA004	Standard	Common	28 Nov 2019	6	51	8.5	Dial-a-Phosaurus	(Play)If you have playedDreyfuss Model 500this game, this card gains +30 Power.	
https://cuecards.fandom.com/wiki/Duck-Billed_Platypus	Duck-Billed Platypus	Life on Land	Venomous Creatures	LVE006	Limited	Epic	08 Jan 2020	5	40	8.0	Curative Poison?	(Draw)YourVenomous Creaturescards, wherever they are, cost -1 Energy until played.	
https://cuecards.fandom.com/wiki/Eight_of_Cups	Eight of Cups	Arts & Culture	Tarot	ACTA027	Limited	Rare	29 Jul 2022	6	38	6.33	Seeking Excitement	(Draw)If it's the first turn of a round, both players gain +4:energy/turn: this turn.	
https://cuecards.fandom.com/wiki/Diamonds	Diamonds	Science	Hidden Gems	SGM015	Limited	Legendary	10 Nov 2020	5	12	2.4	... Are Forever	(Return)Gain +12 Power/Turn permanently.	
https://cuecards.fandom.com/wiki/Deinonychus	Deinonychus	Paleontology	Carnivores	PCA011	Standard	Common	29 Nov 2019	9	73	8.11	N/A	N/A	
https://cuecards.fandom.com/wiki/Denny	Denny	Paleontology	Human Evolution	PHU005	Limited	Epic	28 Jun 2022	6	46	7.67	Interspecies	(Draw)For every 2Paleontologycards in both player's decks, this card gains +6 Power until played.	
https://cuecards.fandom.com/wiki/Dinopithecus	Dinopithecus	Paleontology	Ancient Creatures	PAN023	Limited	Rare	22 Jul 2021	5	54	10.8	Going Ape	(Draw)YourPrimatescards in hand gain +27 Power this turn.(Play)If it's the first turn of a round, yourPrimatescards in hand gain +14 Power this turn.	
https://cuecards.fandom.com/wiki/Diamond_Dove	Diamond Dove	Life on Land	Birds	LBI030	Limited	Rare	01 Apr 2021	6	50	8.33	Whistling Wings	(Draw)YourBirdscards in hand gain +14 Power this round.	
https://cuecards.fandom.com/wiki/Diyu	Diyu	History	Chinese Folklore	ECF024	Standard	Epic	12 May 2022	7	70	10.0	The Wait of a Mountain	(Draw)Your cards in handBurn(5) until this is returned to your deck and cost -1 Energy until played.	
https://cuecards.fandom.com/wiki/Diving_Beetle	Diving Beetle	Oceans	Molluscs, Worms and Water Bugs	OMW012	Standard	Common	06 Apr 2021	3	0	0.0	Take a Dive	(Return)If you lost the turn, this card gains +60 Power permanently.	
